1991-1-2,128.84
1991-1-3,130.14
1991-1-4,131.44
1991-1-7,132.06
1991-1-8,132.68
1991-1-9,133.34
1991-1-10,133.97
1991-1-11,134.6
1991-1-14,134.67
1991-1-15,134.74
1991-1-16,134.24
1991-1-17,134.25
1991-1-18,134.24
1991-1-21,134.24
1991-1-22,133.72
1991-1-23,133.17
1991-1-24,132.61
1991-1-25,132.05
1991-1-28,131.46
1991-1-29,130.95
1991-1-30,130.44
1991-1-31,129.97
1991-2-1,129.51
1991-2-4,129.05
1991-2-5,128.58
1991-2-6,129.14
1991-2-7,129.79
1991-2-8,130.38
1991-2-11,130.97
1991-2-12,131.35
1991-2-13,131.92
1991-2-14,132.53
1991-2-19,133.13
1991-2-20,133.67
1991-2-21,134.28
1991-2-22,134.87
1991-2-25,134.4
1991-2-26,133.93
1991-2-27,133.47
1991-2-28,133.01
1991-3-1,132.53
1991-3-4,131.99
1991-3-5,131.46
1991-3-6,130.94
1991-3-7,130.41
1991-3-8,129.89
1991-3-11,129.31
1991-3-12,128.77
1991-3-13,126.15
1991-3-14,125.63
1991-3-15,125.17
1991-3-18,124.71
1991-3-19,124.22
1991-3-20,123.66
1991-3-21,123.12
1991-3-22,122.62
1991-3-25,122.12
1991-3-26,121.62
1991-3-27,121.12
1991-3-28,120.61
1991-3-29,120.19
1991-4-1,120.73
1991-4-2,121.21
1991-4-3,121.71
1991-4-4,121.72
1991-4-5,121.54
1991-4-8,121.09
1991-4-9,120.62
1991-4-10,120.16
1991-4-11,119.64
1991-4-12,119.21
1991-4-15,118.77
1991-4-16,118.34
1991-4-17,117.9
1991-4-18,117.45
1991-4-19,117.08
1991-4-22,116.63
1991-4-23,116.19
1991-4-24,115.79
1991-4-25,115.36
1991-4-26,115.56
1991-4-29,114.75
1991-4-30,113.94
1991-5-2,113.16
1991-5-3,112.41
1991-5-6,111.61
1991-5-7,110.82
1991-5-8,110.03
1991-5-9,109.29
1991-5-10,108.53
1991-5-13,107.84
1991-5-14,107.19
1991-5-15,106.57
1991-5-16,105.77
1991-5-17,106.75
1991-5-20,107.82
1991-5-21,108.81
1991-5-22,108.25
1991-5-23,109.08
1991-5-24,110.08
1991-5-27,110.66
1991-5-28,111.68
1991-5-29,112.75
1991-5-30,113.82
1991-5-31,114.83
1991-6-3,115.97
1991-6-4,117.12
1991-6-5,118.17
1991-6-6,119.35
1991-6-7,120.47
1991-6-10,121.67
1991-6-11,122.89
1991-6-12,124.11
1991-6-13,125.34
1991-6-14,124.53
1991-6-17,125.77
1991-6-18,127.03
1991-6-19,128.29
1991-6-20,129.57
1991-6-21,130.86
1991-6-24,132.17
1991-6-25,133.49
1991-6-26,134.83
1991-6-27,136.19
1991-6-28,137.56
1991-7-1,136.85
1991-7-2,135.96
1991-7-3,135.27
1991-7-4,136.63
1991-7-5,135.96
1991-7-8,135.28
1991-7-9,134.64
1991-7-10,133.99
1991-7-11,133.38
1991-7-12,132.8
1991-7-15,133.14
1991-7-16,134.47
1991-7-17,135.81
1991-7-18,137.17
1991-7-19,136.7
1991-7-22,138.07
1991-7-23,139.39
1991-7-24,140.68
1991-7-25,140.19
1991-7-26,140.66
1991-7-29,141.52
1991-7-30,142.39
1991-7-31,143.8
1991-8-1,145.24
1991-8-2,146.68
1991-8-5,148.15
1991-8-6,149.62
1991-8-7,151.12
1991-8-8,152.61
1991-8-9,154.1
1991-8-12,155.54
1991-8-13,157.07
1991-8-14,158.63
1991-8-15,160.21
1991-8-16,161.6
1991-8-19,163.21
1991-8-20,164.84
1991-8-21,166.49
1991-8-22,168.16
1991-8-23,169.81
1991-8-26,171.51
1991-8-27,173.19
1991-8-28,174.92
1991-8-29,176.66
1991-8-30,178.43
1991-9-2,180.22
1991-9-3,181.97
1991-9-4,183.69
1991-9-5,185.51
1991-9-6,187.36
1991-9-9,189.24
1991-9-10,188.33
1991-9-11,187.22
1991-9-12,186.22
1991-9-13,187.79
1991-9-16,189.66
1991-9-17,188.65
1991-9-18,187.63
1991-9-19,186.88
1991-9-20,185.92
1991-9-23,185.0
1991-9-24,184.08
1991-9-25,183.19
1991-9-26,182.33
1991-9-27,181.82
1991-9-30,180.92
1991-10-3,182.48
1991-10-4,184.29
1991-10-7,186.0
1991-10-8,187.49
1991-10-9,189.12
1991-10-10,191.01
1991-10-11,192.85
1991-10-14,194.67
1991-10-15,196.61
1991-10-16,198.57
1991-10-17,200.51
1991-10-18,202.51
1991-10-21,204.53
1991-10-22,206.53
1991-10-23,208.25
1991-10-24,210.07
1991-10-25,211.86
1991-10-28,213.98
1991-10-29,215.78
1991-10-30,216.43
1991-10-31,218.6
1991-11-1,220.72
1991-11-4,222.77
1991-11-5,224.65
1991-11-6,226.88
1991-11-7,228.93
1991-11-8,231.22
1991-11-11,233.55
1991-11-12,235.8
1991-11-13,236.67
1991-11-14,237.45
1991-11-15,238.25
1991-11-18,240.62
1991-11-19,242.24
1991-11-20,244.5
1991-11-21,246.31
1991-11-22,248.53
1991-11-25,250.85
1991-11-26,252.97
1991-11-27,255.45
1991-11-28,257.35
1991-11-29,259.6
1991-12-2,262.19
1991-12-3,264.81
1991-12-4,265.77
1991-12-5,266.66
1991-12-6,269.35
1991-12-9,270.27
1991-12-10,272.91
1991-12-11,273.71
1991-12-12,274.41
1991-12-13,277.0
1991-12-16,277.85
1991-12-17,278.68
1991-12-18,279.51
1991-12-19,280.17
1991-12-20,282.83
1991-12-23,285.65
1991-12-24,286.22
1991-12-25,287.15
1991-12-26,288.03
1991-12-27,290.85
1991-12-30,291.71
1991-12-31,292.75
1992-1-2,293.75
1992-1-3,296.52
1992-1-6,297.68
1992-1-7,298.77
1992-1-8,299.66
1992-1-9,300.62
1992-1-10,301.83
1992-1-13,303.06
1992-1-14,305.74
1992-1-15,306.63
1992-1-16,306.85
1992-1-17,307.38
1992-1-20,307.39
1992-1-21,307.87
1992-1-22,307.95
1992-1-23,308.53
1992-1-24,309.05
1992-1-27,311.61
1992-1-28,311.84
1992-1-29,312.42
1992-1-30,312.73
1992-1-31,313.24
1992-2-3,314.18
1992-2-7,314.72
1992-2-10,315.56
1992-2-11,316.43
1992-2-12,316.44
1992-2-13,317.04
1992-2-14,319.68
1992-2-17,319.77
1992-2-18,337.11
1992-2-19,342.41
1992-2-20,347.99
1992-2-21,359.59
1992-2-24,360.5
1992-2-25,360.37
1992-2-26,360.1
1992-2-27,362.45
1992-2-28,364.66
1992-3-2,365.39
1992-3-3,367.0
1992-3-4,368.32
1992-3-5,369.76
1992-3-6,371.76
1992-3-9,373.53
1992-3-10,375.23
1992-3-11,376.14
1992-3-12,376.92
1992-3-13,376.38
1992-3-16,377.05
1992-3-17,377.49
1992-3-18,377.66
1992-3-19,377.31
1992-3-20,377.99
1992-3-23,378.89
1992-3-24,378.69
1992-3-25,378.12
1992-3-26,379.13
1992-3-27,380.77
1992-3-30,381.44
1992-3-31,381.24
1992-4-1,381.01
1992-4-2,381.12
1992-4-3,381.33
1992-4-6,381.47
1992-4-7,381.93
1992-4-8,382.43
1992-4-9,381.65
1992-4-10,382.03
1992-4-13,391.11
1992-4-14,400.61
1992-4-15,406.72
1992-4-16,410.55
1992-4-17,414.42
1992-4-20,413.85
1992-4-21,410.06
1992-4-22,399.88
1992-4-23,407.25
1992-4-24,414.4
1992-4-27,424.58
1992-4-28,436.09
1992-4-29,444.16
1992-4-30,445.38
